pizza_id,order_id,pizza_name_id,quantity,unit_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_date,total_price
784,342,sicilian_l,1,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-06,20
785,342,southw_ckn_l,1,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-06,21
786,343,five_cheese_l,1,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-06,18
787,343,four_cheese_m,1,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-06,15
788,344,ital_cpcllo_m,1,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-06,16
789,345,peppr_salami_s,1,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza",2015-01-06,12
790,345,spinach_fet_s,1,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-06,12
791,346,green_garden_s,1,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-06,12
792,346,hawaiian_s,1,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-06,10
793,346,ital_cpcllo_l,1,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-06,20
794,346,napolitana_s,1,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-06,12
795,347,spinach_fet_l,1,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-06,20
796,347,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-06,21
797,347,veggie_veg_m,1,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-06,16
798,348,classic_dlx_m,1,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-06,16
799,348,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-06,21
800,348,thai_ckn_s,1,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-06,13
801,349,pepperoni_l,1,15.25,L,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-06,15
802,350,classic_dlx_l,1,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-06,20
803,350,pepperoni_m,2,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-06,25
804,350,spicy_ital_s,1,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-06,12
805,351,big_meat_s,1,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-06,12
806,351,hawaiian_m,1,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-06,13
807,352,big_meat_s,1,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-06,12
808,352,ital_cpcllo_l,1,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-06,20
809,353,bbq_ckn_l,1,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-06,21
810,353,cali_ckn_l,1,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-06,21
811,353,prsc_argla_s,1,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-06,12
812,354,green_garden_s,1,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-06,12
813,354,veggie_veg_l,1,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-06,20
814,355,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-06,17
815,355,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-06,16
816,356,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-06,17
817,357,cali_ckn_l,1,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-06,21
818,357,southw_ckn_s,1,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-06,13
819,357,spinach_fet_s,1,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-06,12
820,358,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-06,16
821,359,green_garden_m,1,16,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-06,16
822,359,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-06,21
823,360,bbq_ckn_l,1,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-06,21
824,360,green_garden_s,1,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-06,12
825,360,hawaiian_s,1,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-06,10
826,361,big_meat_s,2,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-06,24
827,361,ital_cpcllo_s,1,12,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-06,12
828,362,bbq_ckn_m,1,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-06,17
829,362,mexicana_l,1,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-06,20
830,363,mediterraneo_l,1,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza",2015-01-06,20
831,363,mexicana_l,1,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-06,20
832,364,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-06,16
833,364,the_greek_xl,1,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-06,26
834,365,four_cheese_m,1,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-06,15
835,365,mediterraneo_l,1,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza",2015-01-06,20
836,365,pepperoni_m,1,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-06,12
837,366,ital_cpcllo_l,1,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-06,20
838,367,hawaiian_l,1,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-06,16
839,367,spinach_fet_m,1,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-06,16
840,368,spin_pesto_m,1,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-06,16
841,368,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-06,21
842,369,spinach_fet_m,1,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-06,16
843,370,four_cheese_l,1,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-06,18
844,370,hawaiian_s,1,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-06,10
845,371,pepperoni_m,1,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-06,12
846,372,spinach_fet_s,1,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-06,12
847,373,ckn_pesto_s,1,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-07,13
848,373,classic_dlx_m,1,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-07,16
849,373,sicilian_l,1,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-07,20
850,374,big_meat_s,1,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-07,12
851,374,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-07,17
852,374,peppr_salami_s,1,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza",2015-01-07,12
853,375,mexicana_m,1,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","The Mexicana Pizza",2015-01-07,16
854,376,the_greek_xl,1,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-07,26
855,376,veggie_veg_l,1,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-07,20
856,377,hawaiian_m,1,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-07,13
857,377,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-07,21
858,378,ital_veggie_s,1,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-07,13
859,379,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-07,21
860,380,calabrese_m,1,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza",2015-01-07,16
861,380,cali_ckn_m,1,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-07,17
862,381,southw_ckn_m,1,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-07,17
863,382,thai_ckn_s,1,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-07,13
864,382,veggie_veg_m,1,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-07,16
865,383,spicy_ital_m,1,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-07,16
866,384,hawaiian_s,1,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-07,10
867,384,ital_cpcllo_m,1,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano","The Italian Capocollo Pizza",2015-01-07,16
868,384,mediterraneo_m,1,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza",2015-01-07,16
869,384,the_greek_s,1,12,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-07,12
870,385,veggie_veg_l,1,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-07,20
871,386,ital_veggie_s,1,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-07,13
872,386,soppressata_m,1,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza",2015-01-07,16
873,386,thai_ckn_m,1,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-07,17
874,387,bbq_ckn_s,1,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-07,13
875,387,big_meat_s,1,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-07,12
876,387,ckn_pesto_m,1,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-07,17
877,387,five_cheese_l,1,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-07,18
878,387,pepperoni_s,1,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,10
879,387,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-07,21
880,387,spinach_fet_s,1,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-07,12
881,388,bbq_ckn_s,1,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-07,13
882,388,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-07,17
883,388,mediterraneo_m,1,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza",2015-01-07,16
884,388,veggie_veg_s,1,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-07,12
885,389,spin_pesto_l,1,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-07,21
886,390,pep_msh_pep_l,1,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-01-07,18
887,391,the_greek_m,1,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-07,16
888,392,big_meat_s,1,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-07,12
889,392,calabrese_s,1,12.25,S,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic","The Calabrese Pizza",2015-01-07,12
890,392,cali_ckn_l,1,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-07,21
891,392,pepperoni_s,2,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,20
892,392,prsc_argla_l,1,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-07,21
893,392,sicilian_l,1,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-07,20
894,392,soppressata_l,1,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","The Soppressata Pizza",2015-01-07,21
895,392,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-07,21
896,393,green_garden_s,1,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","The Green Garden Pizza",2015-01-07,12
897,393,hawaiian_l,1,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-07,16
898,394,big_meat_s,1,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-07,12
899,394,ckn_pesto_s,1,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-07,13
900,394,hawaiian_l,1,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-07,16
901,394,hawaiian_s,1,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-07,10
902,394,pep_msh_pep_l,1,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015-01-07,18
903,394,pepperoni_m,3,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,38
904,394,pepperoni_s,1,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,10
905,394,sicilian_l,1,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-07,20
906,394,spicy_ital_l,1,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","The Spicy Italian Pizza",2015-01-07,21
907,394,spin_pesto_s,1,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","The Spinach Pesto Pizza",2015-01-07,12
908,394,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-07,21
909,394,veggie_veg_s,1,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-07,12
910,395,napolitana_m,1,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","The Napolitana Pizza",2015-01-07,16
911,396,spinach_fet_s,1,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","The Spinach and Feta Pizza",2015-01-07,12
912,397,five_cheese_l,2,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","The Five Cheese Pizza",2015-01-07,37
913,397,hawaiian_l,1,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","The Hawaiian Pizza",2015-01-07,16
914,397,pepperoni_m,1,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,12
915,398,pepperoni_s,1,9.75,S,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,10
916,399,bbq_ckn_m,1,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-07,17
917,399,cali_ckn_l,1,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-07,21
918,399,four_cheese_m,1,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-07,15
919,399,the_greek_m,1,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-07,16
920,400,pepperoni_m,1,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,12
921,400,thai_ckn_l,1,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","The Thai Chicken Pizza",2015-01-07,21
922,401,veggie_veg_m,1,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","The Vegetables + Vegetables Pizza",2015-01-07,16
923,402,four_cheese_l,1,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","The Four Cheese Pizza",2015-01-07,18
924,402,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-07,16
925,403,bbq_ckn_s,1,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","The Barbecue Chicken Pizza",2015-01-07,13
926,403,classic_dlx_l,1,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-07,20
927,403,prsc_argla_s,1,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","The Prosciutto and Arugula Pizza",2015-01-07,12
928,404,ckn_pesto_l,1,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","The Chicken Pesto Pizza",2015-01-07,21
929,405,sicilian_l,1,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","The Sicilian Pizza",2015-01-07,20
930,406,ckn_alfredo_m,1,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","The Chicken Alfredo Pizza",2015-01-07,17
931,406,classic_dlx_m,1,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-07,16
932,406,ital_veggie_s,1,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","The Italian Vegetables Pizza",2015-01-07,13
933,407,cali_ckn_m,1,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","The California Chicken Pizza",2015-01-07,17
934,407,classic_dlx_l,1,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","The Classic Deluxe Pizza",2015-01-07,20
935,407,pepperoni_m,1,12.5,M,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,12
936,408,brie_carre_s,1,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","The Brie Carre Pizza",2015-01-07,24
937,408,peppr_salami_m,1,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","The Pepper Salami Pizza",2015-01-07,16
938,409,pepperoni_l,1,15.25,L,Classic,"Mozzarella Cheese, Pepperoni","The Pepperoni Pizza",2015-01-07,15
939,410,big_meat_s,2,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","The Big Meat Pizza",2015-01-07,24
940,410,mediterraneo_m,1,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","The Mediterranean Pizza",2015-01-07,16
941,410,the_greek_xl,1,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","The Greek Pizza",2015-01-07,26
942,411,ital_supr_m,1,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","The Italian Supreme Pizza",2015-01-07,16
943,411,southw_ckn_l,1,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","The Southwest Chicken Pizza",2015-01-07,21
